sim,region_name,day,A,alpha,delta,gamma,mew,mew1,N,Vp,Vf,S,E,I,R
2,SPAIN,713,700000,0.000010,1.25,1.11,0.15,0.160,4409740,0.70,0.60,133526,430482,379741,3465990
2,ARGENTINA,790,700000,0.000011,1.27,1.10,0.15,0.163,4329490,0.65,0.55,124118,432950,390254,3382170
2,SPAIN,714,700000,0.000010,1.25,1.11,0.15,0.160,4409730,0.70,0.60,133526,430482,379741,3465980
2,ARGENTINA,791,700000,0.000011,1.27,1.10,0.15,0.163,4329490,0.65,0.55,124118,432950,390254,3382170
2,SPAIN,715,700000,0.000010,1.25,1.11,0.15,0.160,4409710,0.70,0.60,133526,430482,379741,3465960
2,ARGENTINA,792,700000,0.000011,1.27,1.10,0.15,0.163,4329490,0.65,0.55,124118,432950,390254,3382160
2,SPAIN,716,700000,0.000010,1.25,1.11,0.15,0.160,4409690,0.70,0.60,133526,430482,379741,3465940
2,ARGENTINA,793,700000,0.000011,1.27,1.10,0.15,0.163,4329480,0.65,0.55,124118,432950,390254,3382160
2,SPAIN,717,700000,0.000010,1.25,1.11,0.15,0.160,4409680,0.70,0.60,133526,430482,379741,3465930
2,ARGENTINA,794,700000,0.000011,1.27,1.10,0.15,0.163,4329480,0.65,0.55,124118,432950,390254,3382160
2,SPAIN,718,700000,0.000010,1.25,1.11,0.15,0.160,4409660,0.70,0.60,133526,430482,379741,3465910
2,ARGENTINA,795,700000,0.000011,1.27,1.10,0.15,0.163,4329470,0.65,0.55,124118,432950,390254,3382150
2,SPAIN,719,700000,0.000010,1.25,1.11,0.15,0.160,4409640,0.70,0.60,133526,430482,379741,3465890
2,ARGENTINA,796,700000,0.000011,1.27,1.10,0.15,0.163,4329470,0.65,0.55,124118,432950,390254,3382150
2,SPAIN,720,700000,0.000010,1.25,1.11,0.15,0.160,4409630,0.70,0.60,133526,430482,379741,3465880
2,ARGENTINA,797,700000,0.000011,1.27,1.10,0.15,0.163,4329460,0.65,0.55,124118,432950,390254,3382140
2,SPAIN,721,700000,0.000010,1.25,1.11,0.15,0.160,4409610,0.70,0.60,133526,430482,379741,3465860
2,ARGENTINA,798,700000,0.000011,1.27,1.10,0.15,0.163,4329460,0.65,0.55,124118,432950,390254,3382140
2,SPAIN,722,700000,0.000010,1.25,1.11,0.15,0.160,4409600,0.70,0.60,133526,430482,379741,3465850
2,ARGENTINA,799,700000,0.000011,1.27,1.10,0.15,0.163,4329460,0.65,0.55,124118,432950,390254,3382130
2,SPAIN,723,700000,0.000010,1.25,1.11,0.15,0.160,4409580,0.70,0.60,133526,430482,379741,3465830
2,ARGENTINA,800,700000,0.000011,1.27,1.10,0.15,0.163,4329450,0.65,0.55,124118,432950,390254,3382130
2,SPAIN,724,700000,0.000010,1.25,1.11,0.15,0.160,4409570,0.70,0.60,133526,430482,379741,3465820
2,ARGENTINA,801,700000,0.000011,1.27,1.10,0.15,0.163,4329450,0.65,0.55,124118,432950,390254,3382120
2,SPAIN,725,700000,0.000010,1.25,1.11,0.15,0.160,4409550,0.70,0.60,133526,430482,379741,3465800
2,ARGENTINA,802,700000,0.000011,1.27,1.10,0.15,0.163,4329440,0.65,0.55,124118,432950,390254,3382120
2,SPAIN,726,700000,0.000010,1.25,1.11,0.15,0.160,4409540,0.70,0.60,133526,430482,379741,3465790
2,ARGENTINA,803,700000,0.000011,1.27,1.10,0.15,0.163,4329440,0.65,0.55,124118,432950,390254,3382120
2,ARGENTINA,804,700000,0.000011,1.27,1.10,0.15,0.163,4329440,0.65,0.55,124118,432950,390254,3382110
2,SPAIN,727,700000,0.000010,1.25,1.11,0.15,0.160,4409530,0.70,0.60,133526,430482,379741,3465780
2,ARGENTINA,805,700000,0.000011,1.27,1.10,0.15,0.163,4329430,0.65,0.55,124118,432950,390254,3382110
2,SPAIN,728,700000,0.000010,1.25,1.11,0.15,0.160,4409510,0.70,0.60,133526,430482,379741,3465760
2,ARGENTINA,806,700000,0.000011,1.27,1.10,0.15,0.163,4329430,0.65,0.55,124118,432950,390254,3382110
2,SPAIN,729,700000,0.000010,1.25,1.11,0.15,0.160,4409500,0.70,0.60,133526,430482,379741,3465750
2,ARGENTINA,807,700000,0.000011,1.27,1.10,0.15,0.163,4329420,0.65,0.55,124118,432950,390254,3382100
2,SPAIN,730,700000,0.000010,1.25,1.11,0.15,0.160,4409480,0.70,0.60,133526,430482,379741,3465740
2,ARGENTINA,808,700000,0.000011,1.27,1.10,0.15,0.163,4329420,0.65,0.55,124118,432950,390254,3382100
2,SPAIN,731,700000,0.000010,1.25,1.11,0.15,0.160,4409470,0.70,0.60,133526,430482,379741,3465720
2,ARGENTINA,809,700000,0.000011,1.27,1.10,0.15,0.163,4329420,0.65,0.55,124118,432950,390254,3382100
2,SPAIN,732,700000,0.000010,1.25,1.11,0.15,0.160,4409460,0.70,0.60,133526,430482,379741,3465710
2,ARGENTINA,810,700000,0.000011,1.27,1.10,0.15,0.163,4329410,0.65,0.55,124118,432950,390254,3382090
2,SPAIN,733,700000,0.000010,1.25,1.11,0.15,0.160,4409450,0.70,0.60,133526,430482,379741,3465700
2,ARGENTINA,811,700000,0.000011,1.27,1.10,0.15,0.163,4329410,0.65,0.55,124118,432950,390254,3382090
2,SPAIN,734,700000,0.000010,1.25,1.11,0.15,0.160,4409430,0.70,0.60,133526,430482,379741,3465680
2,ARGENTINA,812,700000,0.000011,1.27,1.10,0.15,0.163,4329410,0.65,0.55,124118,432950,390254,3382080
2,SPAIN,735,700000,0.000010,1.25,1.11,0.15,0.160,4409420,0.70,0.60,133526,430482,379741,3465670
2,ARGENTINA,813,700000,0.000011,1.27,1.10,0.15,0.163,4329400,0.65,0.55,124118,432950,390254,3382080
2,SPAIN,736,700000,0.000010,1.25,1.11,0.15,0.160,4409410,0.70,0.60,133526,430482,379741,3465660
2,ARGENTINA,814,700000,0.000011,1.27,1.10,0.15,0.163,4329400,0.65,0.55,124118,432950,390254,3382080
2,SPAIN,737,700000,0.000010,1.25,1.11,0.15,0.160,4409400,0.70,0.60,133526,430482,379741,3465650
2,ARGENTINA,815,700000,0.000011,1.27,1.10,0.15,0.163,4329400,0.65,0.55,124118,432950,390254,3382070
2,SPAIN,738,700000,0.000010,1.25,1.11,0.15,0.160,4409380,0.70,0.60,133526,430482,379741,3465630
2,ARGENTINA,816,700000,0.000011,1.27,1.10,0.15,0.163,4329390,0.65,0.55,124118,432950,390254,3382070
2,SPAIN,739,700000,0.000010,1.25,1.11,0.15,0.160,4409370,0.70,0.60,133526,430482,379741,3465620
2,ARGENTINA,817,700000,0.000011,1.27,1.10,0.15,0.163,4329390,0.65,0.55,124118,432950,390254,3382070
2,SPAIN,740,700000,0.000010,1.25,1.11,0.15,0.160,4409360,0.70,0.60,133526,430482,379741,3465610
2,ARGENTINA,818,700000,0.000011,1.27,1.10,0.15,0.163,4329390,0.65,0.55,124118,432950,390254,3382060
2,SPAIN,741,700000,0.000010,1.25,1.11,0.15,0.160,4409350,0.70,0.60,133526,430482,379741,3465600
2,ARGENTINA,819,700000,0.000011,1.27,1.10,0.15,0.163,4329380,0.65,0.55,124118,432950,390254,3382060
2,SPAIN,742,700000,0.000010,1.25,1.11,0.15,0.160,4409340,0.70,0.60,133526,430482,379741,3465590
2,ARGENTINA,820,700000,0.000011,1.27,1.10,0.15,0.163,4329380,0.65,0.55,124118,432950,390254,3382060
2,SPAIN,743,700000,0.000010,1.25,1.11,0.15,0.160,4409330,0.70,0.60,133526,430482,379741,3465580
2,ARGENTINA,821,700000,0.000011,1.27,1.10,0.15,0.163,4329380,0.65,0.55,124118,432950,390254,3382060
2,SPAIN,744,700000,0.000010,1.25,1.11,0.15,0.160,4409310,0.70,0.60,133526,430482,379741,3465560
2,ARGENTINA,822,700000,0.000011,1.27,1.10,0.15,0.163,4329370,0.65,0.55,124118,432950,390254,3382050
2,SPAIN,745,700000,0.000010,1.25,1.11,0.15,0.160,4409300,0.70,0.60,133526,430482,379741,3465550
2,ARGENTINA,823,700000,0.000011,1.27,1.10,0.15,0.163,4329370,0.65,0.55,124118,432950,390254,3382050
2,SPAIN,746,700000,0.000010,1.25,1.11,0.15,0.160,4409290,0.70,0.60,133526,430482,379741,3465540
2,ARGENTINA,824,700000,0.000011,1.27,1.10,0.15,0.163,4329370,0.65,0.55,124118,432950,390254,3382050
2,SPAIN,747,700000,0.000010,1.25,1.11,0.15,0.160,4409280,0.70,0.60,133526,430482,379741,3465530
2,ARGENTINA,825,700000,0.000011,1.27,1.10,0.15,0.163,4329370,0.65,0.55,124118,432950,390254,3382040
2,SPAIN,748,700000,0.000010,1.25,1.11,0.15,0.160,4409270,0.70,0.60,133526,430482,379741,3465520
2,ARGENTINA,826,700000,0.000011,1.27,1.10,0.15,0.163,4329360,0.65,0.55,124118,432950,390254,3382040
2,SPAIN,749,700000,0.000010,1.25,1.11,0.15,0.160,4409260,0.70,0.60,133526,430482,379741,3465510
2,ARGENTINA,827,700000,0.000011,1.27,1.10,0.15,0.163,4329360,0.65,0.55,124118,432950,390254,3382040
2,SPAIN,750,700000,0.000010,1.25,1.11,0.15,0.160,4409250,0.70,0.60,133526,430482,379741,3465500
2,ARGENTINA,828,700000,0.000011,1.27,1.10,0.15,0.163,4329360,0.65,0.55,124118,432950,390254,3382040
2,SPAIN,751,700000,0.000010,1.25,1.11,0.15,0.160,4409240,0.70,0.60,133526,430482,379741,3465490
2,ARGENTINA,829,700000,0.000011,1.27,1.10,0.15,0.163,4329350,0.65,0.55,124118,432950,390254,3382030
2,SPAIN,752,700000,0.000010,1.25,1.11,0.15,0.160,4409230,0.70,0.60,133526,430482,379741,3465480
2,ARGENTINA,830,700000,0.000011,1.27,1.10,0.15,0.163,4329350,0.65,0.55,124118,432950,390254,3382030
2,SPAIN,753,700000,0.000010,1.25,1.11,0.15,0.160,4409220,0.70,0.60,133526,430482,379741,3465470
2,ARGENTINA,831,700000,0.000011,1.27,1.10,0.15,0.163,4329350,0.65,0.55,124118,432950,390254,3382030
2,SPAIN,754,700000,0.000010,1.25,1.11,0.15,0.160,4409210,0.70,0.60,133526,430482,379741,3465460
2,ARGENTINA,832,700000,0.000011,1.27,1.10,0.15,0.163,4329350,0.65,0.55,124118,432950,390254,3382020
2,SPAIN,755,700000,0.000010,1.25,1.11,0.15,0.160,4409200,0.70,0.60,133526,430482,379741,3465450
2,ARGENTINA,833,700000,0.000011,1.27,1.10,0.15,0.163,4329340,0.65,0.55,124118,432950,390254,3382020
2,SPAIN,756,700000,0.000010,1.25,1.11,0.15,0.160,4409190,0.70,0.60,133526,430482,379741,3465440
2,ARGENTINA,834,700000,0.000011,1.27,1.10,0.15,0.163,4329340,0.65,0.55,124118,432950,390254,3382020
2,SPAIN,757,700000,0.000010,1.25,1.11,0.15,0.160,4409190,0.70,0.60,133526,430482,379741,3465440
2,ARGENTINA,835,700000,0.000011,1.27,1.10,0.15,0.163,4329340,0.65,0.55,124118,432950,390254,3382020
2,SPAIN,758,700000,0.000010,1.25,1.11,0.15,0.160,4409180,0.70,0.60,133526,430482,379741,3465430
2,ARGENTINA,836,700000,0.000011,1.27,1.10,0.15,0.163,4329340,0.65,0.55,124118,432950,390254,3382020
2,SPAIN,759,700000,0.000010,1.25,1.11,0.15,0.160,4409170,0.70,0.60,133526,430482,379741,3465420
2,ARGENTINA,837,700000,0.000011,1.27,1.10,0.15,0.163,4329330,0.65,0.55,124118,432950,390254,3382010
2,SPAIN,760,700000,0.000010,1.25,1.11,0.15,0.160,4409160,0.70,0.60,133526,430482,379741,3465410
2,ARGENTINA,838,700000,0.000011,1.27,1.10,0.15,0.163,4329330,0.65,0.55,124118,432950,390254,3382010
2,SPAIN,761,700000,0.000010,1.25,1.11,0.15,0.160,4409150,0.70,0.60,133526,430482,379741,3465400
2,ARGENTINA,839,700000,0.000011,1.27,1.10,0.15,0.163,4329330,0.65,0.55,124118,432950,390254,3382010
2,SPAIN,762,700000,0.000010,1.25,1.11,0.15,0.160,4409140,0.70,0.60,133526,430482,379741,3465390
2,ARGENTINA,840,700000,0.000011,1.27,1.10,0.15,0.163,4329330,0.65,0.55,124118,432950,390254,3382010
2,SPAIN,763,700000,0.000010,1.25,1.11,0.15,0.160,4409130,0.70,0.60,133526,430482,379741,3465380
2,ARGENTINA,841,700000,0.000011,1.27,1.10,0.15,0.163,4329330,0.65,0.55,124118,432950,390254,3382000
2,SPAIN,764,700000,0.000010,1.25,1.11,0.15,0.160,4409130,0.70,0.60,133526,430482,379741,3465380
2,ARGENTINA,842,700000,0.000011,1.27,1.10,0.15,0.163,4329320,0.65,0.55,124118,432950,390254,3382000
2,SPAIN,765,700000,0.000010,1.25,1.11,0.15,0.160,4409120,0.70,0.60,133526,430482,379741,3465370
2,ARGENTINA,843,700000,0.000011,1.27,1.10,0.15,0.163,4329320,0.65,0.55,124118,432950,390254,3382000
2,SPAIN,766,700000,0.000010,1.25,1.11,0.15,0.160,4409110,0.70,0.60,133526,430482,379741,3465360
2,ARGENTINA,844,700000,0.000011,1.27,1.10,0.15,0.163,4329320,0.65,0.55,124118,432950,390254,3382000
2,SPAIN,767,700000,0.000010,1.25,1.11,0.15,0.160,4409100,0.70,0.60,133526,430482,379741,3465350
2,ARGENTINA,845,700000,0.000011,1.27,1.10,0.15,0.163,4329320,0.65,0.55,124118,432950,390254,3382000
2,ARGENTINA,846,700000,0.000011,1.27,1.10,0.15,0.163,4329310,0.65,0.55,124118,432950,390254,3381990
2,SPAIN,768,700000,0.000010,1.25,1.11,0.15,0.160,4409090,0.70,0.60,133526,430482,379741,3465340
2,ARGENTINA,847,700000,0.000011,1.27,1.10,0.15,0.163,4329310,0.65,0.55,124118,432950,390254,3381990
2,SPAIN,769,700000,0.000010,1.25,1.11,0.15,0.160,4409090,0.70,0.60,133526,430482,379741,3465340
2,ARGENTINA,848,700000,0.000011,1.27,1.10,0.15,0.163,4329310,0.65,0.55,124118,432950,390254,3381990
2,SPAIN,770,700000,0.000010,1.25,1.11,0.15,0.160,4409080,0.70,0.60,133526,430482,379741,3465330
2,ARGENTINA,849,700000,0.000011,1.27,1.10,0.15,0.163,4329310,0.65,0.55,124118,432950,390254,3381990
2,SPAIN,771,700000,0.000010,1.25,1.11,0.15,0.160,4409070,0.70,0.60,133526,430482,379741,3465320
2,ARGENTINA,850,700000,0.000011,1.27,1.10,0.15,0.163,4329310,0.65,0.55,124118,432950,390254,3381980
2,SPAIN,772,700000,0.000010,1.25,1.11,0.15,0.160,4409060,0.70,0.60,133526,430482,379741,3465310
2,ARGENTINA,851,700000,0.000011,1.27,1.10,0.15,0.163,4329300,0.65,0.55,124118,432950,390254,3381980
2,SPAIN,773,700000,0.000010,1.25,1.11,0.15,0.160,4409060,0.70,0.60,133526,430482,379741,3465310
2,ARGENTINA,852,700000,0.000011,1.27,1.10,0.15,0.163,4329300,0.65,0.55,124118,432950,390254,3381980
2,SPAIN,774,700000,0.000010,1.25,1.11,0.15,0.160,4409050,0.70,0.60,133526,430482,379741,3465300
2,ARGENTINA,853,700000,0.000011,1.27,1.10,0.15,0.163,4329300,0.65,0.55,124118,432950,390254,3381980
2,SPAIN,775,700000,0.000010,1.25,1.11,0.15,0.160,4409040,0.70,0.60,133526,430482,379741,3465290
2,ARGENTINA,854,700000,0.000011,1.27,1.10,0.15,0.163,4329300,0.65,0.55,124118,432950,390254,3381980
2,SPAIN,776,700000,0.000010,1.25,1.11,0.15,0.160,4409040,0.70,0.60,133526,430482,379741,3465290
2,ARGENTINA,855,700000,0.000011,1.27,1.10,0.15,0.163,4329300,0.65,0.55,124118,432950,390254,3381980
2,SPAIN,777,700000,0.000010,1.25,1.11,0.15,0.160,4409030,0.70,0.60,133526,430482,379741,3465280
2,ARGENTINA,856,700000,0.000011,1.27,1.10,0.15,0.163,4329300,0.65,0.55,124118,432950,390254,3381970
2,SPAIN,778,700000,0.000010,1.25,1.11,0.15,0.160,4409020,0.70,0.60,133526,430482,379741,3465270
2,ARGENTINA,857,700000,0.000011,1.27,1.10,0.15,0.163,4329290,0.65,0.55,124118,432950,390254,3381970
2,SPAIN,779,700000,0.000010,1.25,1.11,0.15,0.160,4409020,0.70,0.60,133526,430482,379741,3465260
2,ARGENTINA,858,700000,0.000011,1.27,1.10,0.15,0.163,4329290,0.65,0.55,124118,432950,390254,3381970
2,SPAIN,780,700000,0.000010,1.25,1.11,0.15,0.160,4409010,0.70,0.60,133526,430482,379741,3465260
2,ARGENTINA,859,700000,0.000011,1.27,1.10,0.15,0.163,4329290,0.65,0.55,124118,432950,390254,3381970
2,SPAIN,781,700000,0.000010,1.25,1.11,0.15,0.160,4409000,0.70,0.60,133526,430482,379741,3465250
2,ARGENTINA,860,700000,0.000011,1.27,1.10,0.15,0.163,4329290,0.65,0.55,124118,432950,390254,3381970
2,SPAIN,782,700000,0.000010,1.25,1.11,0.15,0.160,4409000,0.70,0.60,133526,430482,379741,3465250
2,ARGENTINA,861,700000,0.000011,1.27,1.10,0.15,0.163,4329290,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,783,700000,0.000010,1.25,1.11,0.15,0.160,4408990,0.70,0.60,133526,430482,379741,3465240
2,ARGENTINA,862,700000,0.000011,1.27,1.10,0.15,0.163,4329290,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,784,700000,0.000010,1.25,1.11,0.15,0.160,4408980,0.70,0.60,133526,430482,379741,3465230
2,ARGENTINA,863,700000,0.000011,1.27,1.10,0.15,0.163,4329280,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,785,700000,0.000010,1.25,1.11,0.15,0.160,4408980,0.70,0.60,133526,430482,379741,3465230
2,ARGENTINA,864,700000,0.000011,1.27,1.10,0.15,0.163,4329280,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,786,700000,0.000010,1.25,1.11,0.15,0.160,4408970,0.70,0.60,133526,430482,379741,3465220
2,ARGENTINA,865,700000,0.000011,1.27,1.10,0.15,0.163,4329280,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,787,700000,0.000010,1.25,1.11,0.15,0.160,4408970,0.70,0.60,133526,430482,379741,3465220
2,ARGENTINA,866,700000,0.000011,1.27,1.10,0.15,0.163,4329280,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,788,700000,0.000010,1.25,1.11,0.15,0.160,4408960,0.70,0.60,133526,430482,379741,3465210
2,ARGENTINA,867,700000,0.000011,1.27,1.10,0.15,0.163,4329280,0.65,0.55,124118,432950,390254,3381960
2,SPAIN,789,700000,0.000010,1.25,1.11,0.15,0.160,4408950,0.70,0.60,133526,430482,379741,3465200
2,ARGENTINA,868,700000,0.000011,1.27,1.10,0.15,0.163,4329280,0.65,0.55,124118,432950,390254,3381950
2,SPAIN,790,700000,0.000010,1.25,1.11,0.15,0.160,4408950,0.70,0.60,133526,430482,379741,3465200
2,ARGENTINA,869,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381950
2,SPAIN,791,700000,0.000010,1.25,1.11,0.15,0.160,4408940,0.70,0.60,133526,430482,379741,3465190
2,ARGENTINA,870,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381950
2,SPAIN,792,700000,0.000010,1.25,1.11,0.15,0.160,4408940,0.70,0.60,133526,430482,379741,3465190
2,ARGENTINA,871,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381950
2,SPAIN,793,700000,0.000010,1.25,1.11,0.15,0.160,4408930,0.70,0.60,133526,430482,379741,3465180
2,ARGENTINA,872,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381950
2,SPAIN,794,700000,0.000010,1.25,1.11,0.15,0.160,4408930,0.70,0.60,133526,430482,379741,3465180
2,ARGENTINA,873,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381950
2,SPAIN,795,700000,0.000010,1.25,1.11,0.15,0.160,4408920,0.70,0.60,133526,430482,379741,3465170
2,ARGENTINA,874,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,796,700000,0.000010,1.25,1.11,0.15,0.160,4408920,0.70,0.60,133526,430482,379741,3465170
2,ARGENTINA,875,700000,0.000011,1.27,1.10,0.15,0.163,4329270,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,797,700000,0.000010,1.25,1.11,0.15,0.160,4408910,0.70,0.60,133526,430482,379741,3465160
2,ARGENTINA,876,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,798,700000,0.000010,1.25,1.11,0.15,0.160,4408910,0.70,0.60,133526,430482,379741,3465160
2,ARGENTINA,877,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,799,700000,0.000010,1.25,1.11,0.15,0.160,4408900,0.70,0.60,133526,430482,379741,3465150
2,ARGENTINA,878,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,800,700000,0.000010,1.25,1.11,0.15,0.160,4408900,0.70,0.60,133526,430482,379741,3465150
2,ARGENTINA,879,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,801,700000,0.000010,1.25,1.11,0.15,0.160,4408890,0.70,0.60,133526,430482,379741,3465140
2,ARGENTINA,880,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,802,700000,0.000010,1.25,1.11,0.15,0.160,4408890,0.70,0.60,133526,430482,379741,3465140
2,ARGENTINA,881,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,803,700000,0.000010,1.25,1.11,0.15,0.160,4408880,0.70,0.60,133526,430482,379741,3465130
2,ARGENTINA,882,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381940
2,SPAIN,804,700000,0.000010,1.25,1.11,0.15,0.160,4408880,0.70,0.60,133526,430482,379741,3465130
2,ARGENTINA,883,700000,0.000011,1.27,1.10,0.15,0.163,4329260,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,805,700000,0.000010,1.25,1.11,0.15,0.160,4408870,0.70,0.60,133526,430482,379741,3465120
2,ARGENTINA,884,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,ARGENTINA,885,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,806,700000,0.000010,1.25,1.11,0.15,0.160,4408870,0.70,0.60,133526,430482,379741,3465120
2,ARGENTINA,886,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,807,700000,0.000010,1.25,1.11,0.15,0.160,4408860,0.70,0.60,133526,430482,379741,3465110
2,ARGENTINA,887,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,808,700000,0.000010,1.25,1.11,0.15,0.160,4408860,0.70,0.60,133526,430482,379741,3465110
2,ARGENTINA,888,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,809,700000,0.000010,1.25,1.11,0.15,0.160,4408860,0.70,0.60,133526,430482,379741,3465100
2,ARGENTINA,889,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,810,700000,0.000010,1.25,1.11,0.15,0.160,4408850,0.70,0.60,133526,430482,379741,3465100
2,ARGENTINA,890,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381930
2,SPAIN,811,700000,0.000010,1.25,1.11,0.15,0.160,4408850,0.70,0.60,133526,430482,379741,3465100
2,ARGENTINA,891,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,812,700000,0.000010,1.25,1.11,0.15,0.160,4408840,0.70,0.60,133526,430482,379741,3465090
2,ARGENTINA,892,700000,0.000011,1.27,1.10,0.15,0.163,4329250,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,813,700000,0.000010,1.25,1.11,0.15,0.160,4408840,0.70,0.60,133526,430482,379741,3465090
2,ARGENTINA,893,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,814,700000,0.000010,1.25,1.11,0.15,0.160,4408830,0.70,0.60,133526,430482,379741,3465080
2,ARGENTINA,894,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,815,700000,0.000010,1.25,1.11,0.15,0.160,4408830,0.70,0.60,133526,430482,379741,3465080
2,ARGENTINA,895,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,816,700000,0.000010,1.25,1.11,0.15,0.160,4408830,0.70,0.60,133526,430482,379741,3465080
2,ARGENTINA,896,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,817,700000,0.000010,1.25,1.11,0.15,0.160,4408820,0.70,0.60,133526,430482,379741,3465070
2,ARGENTINA,897,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,818,700000,0.000010,1.25,1.11,0.15,0.160,4408820,0.70,0.60,133526,430482,379741,3465070
2,ARGENTINA,898,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,819,700000,0.000010,1.25,1.11,0.15,0.160,4408820,0.70,0.60,133526,430482,379741,3465070
2,ARGENTINA,899,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,820,700000,0.000010,1.25,1.11,0.15,0.160,4408810,0.70,0.60,133526,430482,379741,3465060
2,ARGENTINA,900,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,821,700000,0.000010,1.25,1.11,0.15,0.160,4408810,0.70,0.60,133526,430482,379741,3465060
2,ARGENTINA,901,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381920
2,SPAIN,822,700000,0.000010,1.25,1.11,0.15,0.160,4408800,0.70,0.60,133526,430482,379741,3465060
2,ARGENTINA,902,700000,0.000011,1.27,1.10,0.15,0.163,4329240,0.65,0.55,124118,432950,390254,3381910
2,SPAIN,823,700000,0.000010,1.25,1.11,0.15,0.160,4408800,0.70,0.60,133526,430482,379741,3465050
2,ARGENTINA,903,700000,0.000011,1.27,1.10,0.15,0.163,4329230,0.65,0.55,124118,432950,390254,3381910
2,SPAIN,824,700000,0.000010,1.25,1.11,0.15,0.160,4408800,0.70,0.60,133526,430482,379741,3465050
2,ARGENTINA,904,700000,0.000011,1.27,1.10,0.15,0.163,4329230,0.65,0.55,124118,432950,390254,3381910
2,SPAIN,825,700000,0.000010,1.25,1.11,0.15,0.160,4408790,0.70,0.60,133526,430482,379741,3465040
